鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
中正區,房地(土地+建物),臺北市中正區衡陽路102號,4.89,商,,,2024-06-26,土地7建物1車位0,四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,77.24,2,2,1,有,無,29320000,379596,,0.0,0,,RPRQMLMJPHJGFBA77CB,全坤衡峰,A2-4F號,
中正區,房地(土地+建物),臺北市中正區衡陽路102號,4.46,商,,,2024-06-24,土地7建物1車位0,十四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,70.51,2,2,1,有,無,29390000,416820,,0.0,0,,RPSQMLMJPHJGFBA87CB,全坤衡峰,A2-14F號,
中正區,房地(土地+建物)+車位,臺北市中正區衡陽路102號,5.24,商,,,2024-06-08,土地7建物1車位1,六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.65,2,2,1,有,無,34020000,383605,塔式車位,12.7,2200000,,RPTQMLMJPHJGFBA97CB,全坤衡峰,A2-6F號,
中山區,房地(土地+建物)+車位,臺北市中山區中山北路二段63號,32.29,商,,,2024-06-22,土地3建物1車位3,二十層,23,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,485.6,0,0,0,無,無,241100000,645869,坡道平面,130.11,11500000,,RPPNMLMJPHJGFCA37CB,國賓皇琚,B1號,
中山區,房地(土地+建物)+車位,臺北市中山區中山北路二段63號,32.29,商,,,2024-06-29,土地3建物1車位3,二十一層,23,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,485.6,0,0,0,無,無,243650000,651917,坡道平面,130.11,11900000,,RPQNMLMJPHJGFCA47CB,國賓皇琚,B1號,
中山區,房地(土地+建物),臺北市中山區新生北路二段68巷,5.03,商,,,2024-06-19,土地40建物1車位0,十一層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,87.98,2,2,2,有,無,32580000,370311,,0.0,0,,RPRNMLMJPHJGFCA57CB,中山麗池,J棟J-11F號,
中山區,房地(土地+建物),臺北市中山區新生北路二段68巷,3.91,商,,,2024-06-16,土地40建物1車位0,十三層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,68.49,2,2,1,有,無,25620000,374069,,0.0,0,,RPSNMLMJPHJGFCA67CB,中山麗池,H棟H-13F號,
中山區,房地(土地+建物),臺北市中山區新生北路二段68巷,5.2,商,,,2024-06-19,土地40建物1車位0,十五層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.14,2,2,2,有,無,34020000,373272,,0.0,0,,RPTNMLMJPHJGFCA77CB,中山麗池,K棟K-15F號,
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段68巷,8.37,商,,,2024-06-17,土地40建物1車位1,十九層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.62,3,2,2,有,無,56170000,357815,坡道平面,24.98,3700000,,RPUNMLMJPHJGFCA87CB,中山麗池,A棟A-19F號,
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段68巷,4.53,商,,,2024-06-18,土地40建物1車位1,六層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.07,2,2,2,有,無,32560000,364289,坡道平面,22.71,3650000,,RPVNMLMJPHJGFCA97CB,中山麗池,S棟S-06F號,
中山區,房地(土地+建物),臺北市中山區新生北路二段68巷,3.33,商,,,2024-06-23,土地40建物1車位0,十一層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,58.36,1,2,1,有,無,22720000,389308,,0.0,0,,RPWNMLMJPHJGFCA08CB,中山麗池,E棟E-11F號,
中山區,房地(土地+建物),臺北市中山區新生北路二段68巷,6.92,商,,,2024-06-21,土地40建物1車位0,六層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.14,3,2,2,有,無,42630000,351907,,0.0,0,,RPXNMLMJPHJGFCA18CB,中山麗池,A棟A-06F號,
北投區,房地(土地+建物)+車位,臺北市北投區建民里承德路六段,15.86,其他,,,2024-06-10,土地1建物1車位1,十六層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.93,3,2,2,有,無,45120000,367796,坡道平面,24.41,3000000,,RPPNMLMJPHJGFEA57CB,士科潤山,C-16F號,
北投區,房地(土地+建物)+車位,臺北市北投區建民里承德路六段,15.69,其他,,,2024-06-14,土地1建物1車位1,十層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.0,3,2,2,有,無,43500000,356922,坡道平面,26.81,3100000,,RPQNMLMJPHJGFEA67CB,士科潤山,D-10F號,
北投區,房地(土地+建物)+車位,臺北市北投區建民里承德路六段,15.86,其他,,,2024-06-15,土地1建物1車位1,八層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.04,3,2,2,有,無,44000000,359004,坡道平面,26.81,3350000,,RPRNMLMJPHJGFEA77CB,士科潤山,C-08F號,
大安區,房地(土地+建物)+車位,臺北市大安區通安里安和路二段,32.79,其他,,,2024-06-07,土地26建物1車位3,六層,27,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,439.2,0,0,0,無,無,175880000,463276,坡道平面,85.89,12200000,,RPPNMLMJPHJGFFA67CB,永陞信義安和案,B-6F號,1130710全部解約
大安區,房地(土地+建物)+車位,臺北市大安區古風里泰順街62巷與辛亥路一段77巷巷口,22.09,住,,,2024-06-05,土地27建物1車位1,十二層,21,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,193.96,3,2,2,有,無,76500000,474391,坡道平面,40.5,3700000,,RPQNMLMJPHJGFFA77CB,文与堂,A棟A3-12F號,
文山區,房地(土地+建物)+車位,臺北市文山區秀明路一段７號旁,12.66,住,,,2024-06-08,土地9建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.09,2,2,2,有,無,23250000,273044,坡道平面,35.56,2900000,,RPPNMLNJPHJGFAA27CB,安家湛,A棟A5-7F號,
文山區,房地(土地+建物)+車位,臺北市文山區秀明路一段７號旁,15.21,住,,,2024-06-15,土地9建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.09,3,2,2,有,無,28100000,278678,坡道平面,35.56,3150000,本戶有露臺約定專用面積,RPQNMLNJPHJGFAA37CB,安家湛,B棟B1-2F號,
文山區,房地(土地+建物)+車位,臺北市文山區秀明路一段７號旁,15.21,住,,,2024-06-08,土地9建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.09,3,2,2,有,無,28280000,278454,坡道平面,35.56,3350000,,RPRNMLNJPHJGFAA47CB,安家湛,B棟B1-12F號,
萬華區,房地(土地+建物)+車位,臺北市萬華區興義街17號,14.92,住,,,2024-07-03,土地3建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,121.8,2,2,2,有,無,23200000,239972,升降平面,35.54,2500000,,RPQNMLNJPHJGFBA47CB,城西蒔光,D號,
萬華區,房地(土地+建物)+車位,臺北市萬華區興義街17號,20.01,住,,,2024-06-30,土地3建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,151.29,3,2,2,有,無,29100000,228510,升降平面,35.54,2650000,,RPRNMLNJPHJGFBA57CB,城西蒔光,C號,
中山區,房地(土地+建物)+車位,臺北市中山區新福里吉林路329巷15號,27.61,住,,,2024-06-05,土地39建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,186.3,3,2,2,有,無,69250000,423499,坡道平面,31.4,3650000,本戶雨遮2.21坪雨遮不計價,RPPNMLNJPHJGFCA47CB,鄉林中山賦,B棟B7-11F號,
內湖區,房地(土地+建物),臺北市內湖區港都里內湖路一段629巷,12.87,住,,,2024-06-22,土地5建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.68,2,2,1,有,無,25500000,382424,,0.0,0,,RPRNMLNJPHJGFCA67CB,恆悅麗山,A-6F號,
內湖區,房地(土地+建物),臺北市內湖區港都里內湖路一段629巷,12.87,住,,,2024-06-28,土地5建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.68,2,2,1,有,無,25580000,383623,,0.0,0,,RPSNMLNJPHJGFCA77CB,恆悅麗山,A-7F號,
內湖區,房地(土地+建物),臺北市內湖區港都里內湖路一段629巷,12.87,住,,,2024-06-29,土地5建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.68,2,2,1,有,無,25720000,385723,,0.0,0,,RPTNMLNJPHJGFCA87CB,恆悅麗山,A-8F號,
內湖區,房地(土地+建物),臺北市內湖區港都里內湖路一段629巷,12.87,住,,,2024-06-26,土地5建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.68,2,2,1,有,無,26200000,392921,,0.0,0,,RPUNMLNJPHJGFCA97CB,恆悅麗山,A-12F號,
內湖區,房地(土地+建物)+車位,臺北市內湖區港都里內湖路一段629巷,21.13,住,,,2024-06-27,土地5建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.26,3,2,2,有,無,46350000,393546,坡道平面,40.87,3300000,,RPVNMLNJPHJGFCA08CB,恆悅麗山,B-9F號,
內湖區,房地(土地+建物)+車位,臺北市內湖區港都里內湖路一段629巷,21.13,住,,,2024-06-30,土地5建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.26,3,2,2,有,無,45580000,390164,坡道平面,40.87,2900000,,RPWNMLNJPHJGFCA18CB,恆悅麗山,B-10F號,
內湖區,房地(土地+建物)+車位,臺北市內湖區港都里內湖路一段629巷,16.28,住,,,2024-06-28,土地5建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.19,3,2,2,有,無,35200000,383065,坡道平面,40.87,2900000,,RPXNMLNJPHJGFCA28CB,恆悅麗山,C-8F號,
內湖區,房地(土地+建物)+車位,臺北市內湖區港都里內湖路一段629巷,16.28,住,,,2024-06-28,土地5建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.19,3,2,2,有,無,35620000,388046,坡道平面,40.87,2900000,,RPOOMLNJPHJGFCA47CB,恆悅麗山,C-9F號,
內湖區,房地(土地+建物)+車位,臺北市內湖區港都里內湖路一段629巷,17.24,住,,,2024-06-30,土地5建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.13,2,2,2,有,無,38880000,403092,坡道平面,40.87,2900000,本戶含約定專用露台約:4.07坪,RPQOMLNJPHJGFCA67CB,恆悅麗山,E-9F號,
內湖區,房地(土地+建物)+車位,臺北市內湖區港都里內湖路一段629巷,13.2,住,,,2024-06-27,土地5建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.26,2,2,2,有,無,29550000,388215,坡道平面,40.87,3000000,本戶含約定專用露台約:1.65坪,RPROMLNJPHJGFCA77CB,恆悅麗山,F-11F號,
內湖區,房地(土地+建物)+車位,臺北市內湖區港都里內湖路一段629巷,19.48,住,,,2024-06-27,土地5建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.75,3,2,2,有,無,42000000,386598,坡道平面,40.87,3000000,,RPSOMLNJPHJGFCA87CB,恆悅麗山,G-6F號,
內湖區,房地(土地+建物)+車位,臺北市內湖區港都里內湖路一段629巷,19.48,住,,,2024-06-23,土地5建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.75,3,2,2,有,無,42780000,389374,坡道平面,40.87,3500000,,RPTOMLNJPHJGFCA97CB,恆悅麗山,G-7F號,
內湖區,房地(土地+建物)+車位,臺北市內湖區港都里內湖路一段629巷,19.48,住,,,2024-06-30,土地5建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.75,3,2,2,有,無,42640000,392942,坡道平面,40.87,3000000,,RPUOMLNJPHJGFCA08CB,恆悅麗山,G-8F號,
內湖區,房地(土地+建物)+車位,臺北市內湖區港都里內湖路一段629巷,19.48,住,,,2024-06-28,土地5建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.75,3,2,2,有,無,43190000,398394,坡道平面,40.87,3000000,,RPVOMLNJPHJGFCA18CB,恆悅麗山,G-10F號,
內湖區,房地(土地+建物)+車位,臺北市內湖區港都里內湖路一段629巷,19.48,住,,,2024-06-24,土地5建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.75,3,2,2,有,無,43420000,398692,坡道平面,40.87,3200000,,RPWOMLNJPHJGFCA28CB,恆悅麗山,G-11F號,
中山區,房地(土地+建物)+車位,臺北市中山區民生東路二段及新生北路二段,4.38,商,,,2024-06-11,土地3建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.48,2,2,2,有,無,41950000,391874,坡道平面,30.51,3950000,,RPXOMLNJPHJGFCA38CB,佳元當代美術館,A-3F號,
中山區,房地(土地+建物)+車位,臺北市中山區民生東路二段及新生北路二段,5.3,商,,,2024-06-11,土地3建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.34,2,2,2,有,無,49710000,392342,坡道平面,28.07,3700000,,RPOPMLNJPHJGFCA57CB,佳元當代美術館,A-5F號,
中山區,房地(土地+建物)+車位,臺北市中山區民生東路二段及新生北路二段,4.38,商,,,2024-06-12,土地3建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.48,2,2,2,有,無,42500000,401155,坡道平面,30.51,3600000,,RPPPMLNJPHJGFCA67CB,佳元當代美術館,A-6F號,
中山區,房地(土地+建物),臺北市中山區民生東路二段及新生北路二段,7.81,商,,,2024-06-05,土地7建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.47,2,2,2,有,無,33000000,400146,,0.0,0,,RPQPMLNJPHJGFCA77CB,佳元當代美術館,C-4F號,
中山區,房地(土地+建物)+車位,臺北市中山區民生東路二段及新生北路二段,7.87,商,,,2024-06-04,土地7建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.15,2,2,2,有,無,39450000,434521,坡道平面,28.07,3350000,,RPRPMLNJPHJGFCA87CB,佳元當代美術館,D-11F號,
中山區,房地(土地+建物),臺北市中山區民生東路二段及新生北路二段,10.49,商,,,2024-06-08,土地7建物1車位0,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.72,3,2,2,有,無,42230000,381413,,0.0,0,露臺戶,RPSPMLNJPHJGFCA97CB,佳元當代美術館,F-2F號,
中山區,房地(土地+建物)+車位,臺北市中山區民生東路二段及新生北路二段,10.67,商,,,2024-06-11,土地7建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,143.15,3,2,2,有,無,47770000,389027,坡道平面,30.51,3950000,,RPTPMLNJPHJGFCA08CB,佳元當代美術館,F-5F號,
中山區,房地(土地+建物),臺北市中山區民生東路二段及新生北路二段,7.81,商,,,2024-06-10,土地7建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.46,2,2,2,有,無,33680000,408440,,0.0,0,,RPUPMLNJPHJGFCA18CB,佳元當代美術館,C-3F號,
中山區,房地(土地+建物)+車位,臺北市中山區中山北路二段27巷22號,31.04,商,,,2024-06-06,土地10建物1車位2,十二層,24,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,451.19,0,0,0,無,無,194730000,474930,坡道平面,63.28,10500000,,RPVPMLNJPHJGFCA28CB,森仰,A2-12F號,
中山區,房地(土地+建物)+車位,臺北市中山區中山北路二段27巷22號,28.66,商,,,2024-06-07,土地10建物1車位2,二十層,24,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,422.25,0,0,0,無,無,192590000,517286,坡道平面,63.28,6900000,,RPWPMLNJPHJGFCA38CB,森仰,A3-20F號,
中山區,房地(土地+建物)+車位,臺北市中山區中山北路二段27巷22號,16.52,商,,,2024-06-08,土地10建物1車位2,六層,24,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,269.52,3,2,2,有,無,95200000,429597,坡道平面,63.28,6600000,,RPXPMLNJPHJGFCA48CB,森仰,A3-6F號,
中山區,房地(土地+建物)+車位,臺北市中山區中山北路二段27巷22號,31.84,商,,,2024-06-08,土地10建物1車位3,三層,24,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,494.55,0,0,0,無,無,195880000,452994,坡道平面,94.92,14850000,,RPOQMLNJPHJGFCA67CB,森仰,A2-3F號,
中山區,房地(土地+建物)+車位,臺北市中山區中山北路二段27巷22號,28.66,商,,,2024-06-08,土地10建物1車位3,十四層,24,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,453.89,0,0,0,無,無,189480000,498175,坡道平面,94.92,10650000,,RPPQMLNJPHJGFCA77CB,森仰,A3-14F號,
信義區,房地(土地+建物),臺北市信義區基隆路一段,9.4,商,,,2024-06-06,土地10建物1車位0,十二層,23,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,130.21,3,2,2,有,無,52470000,402964,,0.0,0,,RPPNMLNJPHJGFDA57CB,吉祥．如藝,A棟7號,
信義區,房地(土地+建物)+車位,臺北市信義區基隆路一段,8.49,商,,,2024-06-07,土地10建物1車位1,六層,23,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,145.57,3,2,2,有,無,48820000,384785,坡道平面,27.92,3550000,,RPQNMLNJPHJGFDA67CB,吉祥．如藝,B棟1號,
信義區,房地(土地+建物)+車位,臺北市信義區基隆路一段,5.93,商,,,2024-06-08,土地10建物1車位1,二十三層,23,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,110.3,2,2,1,有,無,39460000,433479,坡道平面,27.92,3750000,,RPRNMLNJPHJGFDA77CB,吉祥．如藝,B棟6號,
信義區,房地(土地+建物)+車位,臺北市信義區基隆路一段,8.49,商,,,2024-06-09,土地10建物1車位1,十三層,23,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,145.57,3,2,2,有,無,53340000,418105,坡道平面,27.92,4150000,,RPSNMLNJPHJGFDA87CB,吉祥．如藝,A棟1號,
信義區,房地(土地+建物)+車位,臺北市信義區基隆路一段,9.79,商,,,2024-06-09,土地10建物1車位2,十八層,23,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,191.68,3,2,2,有,無,66860000,434040,坡道平面,55.84,7900000,,RPTNMLNJPHJGFDA97CB,吉祥．如藝,A棟4號,
北投區,房地(土地+建物)+車位,臺北市北投區文林北路,56.53,住,,,2024-06-27,土地1建物1車位2,十四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,289.39,3,2,3,有,無,90520000,377202,坡道平面,67.44,6800000,,RPPNMLNJPHJGFEA67CB,家居璽玉,C號,
大安區,房地(土地+建物)+車位,臺北市大安區正聲里光復南路260巷、280巷,18.93,住,,,2024-06-06,土地16建物1車位2,二十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,210.14,3,1,2,有,無,101500000,592003,坡道平面,55.58,10000000,,RPPNMLNJPHJGFFA77CB,鑄慕,A1-21F號,
大安區,房地(土地+建物)+車位,臺北市大安區正聲里光復南路260巷、280巷,18.93,住,,,2024-06-12,土地16建物1車位1,十九層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,182.35,3,1,2,有,無,94880000,584757,坡道平面,27.79,4500000,,RPQNMLNJPHJGFFA87CB,鑄慕,A1-19F號,
大安區,房地(土地+建物)+車位,臺北市大安區正聲里光復南路260巷、280巷,16.82,住,,,2024-06-28,土地16建物1車位2,二十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,192.96,3,1,2,有,無,96000000,620906,坡道平面,55.58,10700000,,RPSNMLNJPHJGFFA08CB,鑄慕,A9-22F號,
大安區,房地(土地+建物),臺北市大安區敦南街103號 共11筆,25.15,其他,,,2024-06-27,土地20建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住商用,鋼骨混凝土造,,161.56,0,0,0,無,無,69900000,432657,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；毛胚屋；,RPTNMLNJPHJGFFA18CB,亞昕敦南,A-13F號,
士林區,房地(土地+建物)+車位,臺北市士林區至善路一段116巷旁,56.7,住,,,2024-06-27,土地7建物1車位2,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,268.7,3,2,2,有,無,66180000,331000,坡道平面,88.7,6600000,,RPPNMLNJPHJGFEA77DB,璞真上善,B棟B2-9F號,
中山區,房地(土地+建物)+車位,臺北市中山區敬業二路,57.78,商,,,2024-06-17,土地1建物1車位6,九層,17,辦公商業大樓,商業用,見其他登記事項,,497.88,0,0,0,無,無,161180000,399104,坡道平面,145.14,20400000,,RPPNMLOJPHJGFCA57CB,忠泰世界廣場,B7-9F號,
